,tmdb_id,tconst,title,startYear,genres,budget,revenue,runtimeMinutes,popularity,averageRating,numVotes,production_countries,tagline,overview,poster_path,backdrop_path,bande_annonce,mot_cle,contributeur
340,122473,tt0098398,Mission suicide,1988,"Action,Adventure,War",0.0,0.0,95,2.762,4.7,433,"['IT', 'PH']",Nobody Could Stop Him!,A commando rescues his squad leader from heroin smugglers in Burma.,https://image.tmdb.org/t/p/original/bcAgOR2uyxIb8fBxet3hq8EMgyn.jpg,https://image.tmdb.org/t/p/original/eaGqwX4hhzIqGPCkAHYFgi079N9.jpg,,,"Ottaviano Dell'Acqua, Luciano Pigozzi"
341,27796,tt0098399,Le strip-tease de la mort,1989,"Comedy,Horror,Thriller",0.0,0.0,85,3.223,3.9,370,['US'],,"When the razor blade slasher begins his reign of terror in the alleys behind the Los Angeles strip clubs, the most famous stripper in the spotlight must walk a tightrope between her own fragile sanity and the inescapable murderer's blade.",https://image.tmdb.org/t/p/original/7parywTYlLYRTMSCbkN1NB3TKnu.jpg,https://image.tmdb.org/t/p/original/A6xWVMRt17rjuRs5tQUrLCHrU2B.jpg,,,"Eb Lottimer, Marjean Holden"
342,9618,tt0098439,Tango & Cash,1989,"Action,Comedy,Crime",55000000.0,63408614.0,104,17.659,6.4,113423,['US'],Two of L.A.'s top rival cops are going to have to work together... Even if it kills them.,"Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.",https://image.tmdb.org/t/p/original/7xGDaxBE8NazccpXN6oiwoOe67b.jpg,https://image.tmdb.org/t/p/original/8NPs9xKPO5Or77wVfbRU6Ja2rfe.jpg,https://youtu.be/DoacpCpBptU,"prisoner,war on drugs,los angeles, california,buddy cop","Kurt Russell, Brion James"
343,86682,tt0098467,They Call Me Macho Woman!,1989,"Action,Comedy",0.0,0.0,81,1.33,4.3,243,['US'],"Born to shop, she learned to kill!","A young widow on a trip to the backwoods stumbles upon the operation of a gang of drug smugglers. They attempt to kill her in order to keep their operation a secret, but she turns out to be more resourceful than they thought, and starts to turn the tables on them.",https://image.tmdb.org/t/p/original/k1cBhVSVxJkYBt6WEYwj1s4Cflq.jpg,,https://youtu.be/Y7v5ZaKNokc,,
344,31608,tt0098471,Les trois fugitifs,1989,"Action,Comedy",15000000.0,40590000.0,96,11.817,6.2,12733,['US'],They rob banks. She steals hearts.,"On his first day after being released from jail for 14 armed bank robberies, Lucas finds himself caught up in someone else's robbery. Perry has decided to hold up the local bank to raise money so that he can keep his daughter, Meg, and get her the treatment she needs. Dugan, a detective, assumes Lucas helped plan the robbery, and hence Lucas, Perry and Meg become three fugitives.",https://image.tmdb.org/t/p/original/d6Gy5Hg88lKJUumBwY0FZzwU5oD.jpg,https://image.tmdb.org/t/p/original/7sKsP6SdJtW3O8WdaJYNeteWqDO.jpg,,,"Francis Veber, James Earl Jones"
345,28169,tt0098502,Toxic Avenger III: La dernière tentation de Toxie,1989,"Action,Comedy,Fantasy",0.0,0.0,102,6.869,4.3,5234,['US'],,"Toxie finds he has nothing to do as a superhero, as he has ridden his city of evil. So he decides to go to work for a major corporation, which he discovers may be the evilest of all his adversaries.",https://image.tmdb.org/t/p/original/yEOliKp5hZIBR0lDr9L3mJLijT0.jpg,https://image.tmdb.org/t/p/original/8CUpTaQfoG8wYqQU2fBRf0UzcrO.jpg,,,"Michael Herz, Michael Herz"
346,28165,tt0098503,Toxic avenger 2,1989,"Action,Comedy,Horror",2300000.0,0.0,102,6.166,5.0,7352,['US'],The first Super-Hero from New Jersey is Back!,"The Toxic Avenger is lured to Tokyo, Japan by the evil corporation Apocalypse Inc. So while the Toxic Avenger is fighting crime in Tokyo, Apocalypse Inc. spread evil in Tromaville.",https://image.tmdb.org/t/p/original/5DoPquotxlRqNmYmTkorqiqKcvF.jpg,https://image.tmdb.org/t/p/original/jCQ9MVH1SbgXoU4GsSGbRrXR01i.jpg,,,"Michael Herz, Michael Herz"
347,22102,tt0098519,Les scouts de Beverly Hills,1989,"Adventure,Comedy",0.0,0.0,105,9.823,5.9,11410,['US'],"When the going gets tough, the tough go shopping!",A Beverly Hills housewife in the middle of a divorce tries to find focus in her life by taking over her daughter's Wilderness Girls troop.,https://image.tmdb.org/t/p/original/2HOzh7t2THdZ3r9BaDucEjfzLlL.jpg,https://image.tmdb.org/t/p/original/a1DxyZSWMivhCci2lpsLgY6MTwy.jpg,https://youtu.be/rWn0IWPTOHs,"wilderness,teen angst","Craig T. Nelson, Shelley Long"
348,291908,tt0098558,L'arme au poing,1987,"Action,Comedy",0.0,0.0,86,1.291,4.6,167,['US'],"He made the first move, she made the second. The third was a killer!","A St. Louis cop, Mike Braxton (Sam Jones), receives an urgent call for help from his brother Tony (Nick Cassavetes), a small time thief in Los Angeles. Mike rushes to LA and finds that his brother has been murdered and his brother Tony's girlfriend gunned down right in front of him. Mike quickly learns Tony was a courier for an arms smuggler, Simon Stone (John Russell). When Mike meets Stone's lawyer, Samantha Richardson (Vanessa Williams), the two team up to bring down Stone's arms smuggling empire. However, Mike's infatuation with Samantha keeps putting them in greater danger.",https://image.tmdb.org/t/p/original/cPf4zhMwDXlDhIopm1aQJnNIfQP.jpg,,,,"Bill McKinney, Sam J. Jones"
349,174589,tt0098578,Vanille fraise,1989,"Adventure,Comedy,Romance",0.0,0.0,110,1.877,4.7,286,['FR'],,Husband finds out that his wife is a secret agent and that she has a handsome partner.,https://image.tmdb.org/t/p/original/lvCZlGKCmSLnVBZ3T6J5Qbb2knM.jpg,https://image.tmdb.org/t/p/original/Iz4sm8NkTW26QUKF1kZ6D6ZLpN.jpg,,,"Gérard Oury, Pierre Arditi"
350,8491,tt0098627,Week-end chez Bernie,1989,"Adventure,Comedy,Crime",6500000.0,30218387.0,97,13.041,6.4,62768,['US'],"Bernie may be dead, but he's still the life of the party!","Two friends are invited for a weekend to a luxury island with their boss. The boss gets killed and nobody seems to notice, except for the two friends. In order not to become suspects of murder they treat the body as a puppet and make people believe he's still alive. The killer wants to do his job so when he is informed that the stiff is still alive he's got to shoot him again, and again, and again.",https://image.tmdb.org/t/p/original/a5FcWYJemR3jR8BrYihEorWRCDr.jpg,https://image.tmdb.org/t/p/original/ptnOxaYgmxxs5ux9atPFZgq0hT.jpg,https://youtu.be/nt4qeydCH3Y,"beach,boss,bad boss,mission of murder,house,female corpse","Terry Kiser, Lynn Stalmaster"
351,20220,tt0098961,Les 1001 nuits,1990,"Adventure,Comedy,Fantasy",0.0,0.0,98,4.693,5.4,1039,"['DE', 'FR', 'IT']",Scheherazade's story will be told once again.,"Sheherazade has been married to a ruler who wants many wives, but only one at a time. Consequently, as soon as he has bedded them, he has them put to death. In most retellings, the girl staves off this unfortunate conclusion by putting off the connubial event for a thousand and one nights, telling irresistible stories instead. In this one, she gets hold of a magic lamp.",https://image.tmdb.org/t/p/original/wFubQZcMS5ZEPX3kf1XatDQPAmy.jpg,https://image.tmdb.org/t/p/original/lu8TxxlC9HLZb0oU2f3zIR0aPtT.jpg,,"hero,wife,magic,king,journey,genie","Gérard Jugnot, Philippe de Broca"
352,9548,tt0098987,Les aventures de Ford Fairlane,1990,"Action,Adventure,Comedy",49000000.0,20423389.0,104,12.992,6.4,19223,['US'],Kojak. Columbo. Dirty Harry. Wimps.,"To the Los Angeles elite, Ford Fairlane is known as ""Mr. Rock 'n' Roll Detective."" This loudmouthed ladies' man serves an exclusive rock star clientele, who depend on his keen eye and smug discretion. So when a heavy-metal musician dies mid-concert, Fairlane is on the case before the lights come up. But things turn shocking when radio personality Johnny Crunch hires Fairlane to find a missing groupie mere hours before he is electrocuted live on air.",https://image.tmdb.org/t/p/original/u6accimG7LmroR8WgNklEJS7oFq.jpg,https://image.tmdb.org/t/p/original/jbGbFD9DgGgrfDVyV8RVuKZjTcW.jpg,https://youtu.be/O1s3pfSsjWw,"rock 'n' roll,rock star,show business,heavy metal,murder,private detective","Robert Englund, David Patrick Kelly"
353,11856,tt0099005,Air America,1990,"Action,Comedy,War",35000000.0,57700000.0,113,10.784,5.8,30507,['US'],The few. The proud. The totally insane.,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",https://image.tmdb.org/t/p/original/3p4ldj2ZjaoTNBVfb1pSMoMnRn8.jpg,https://image.tmdb.org/t/p/original/oK18NJnMwhWABkLqDNuyWpHMJp7.jpg,https://youtu.be/Goj3RGld4mI,"vietnam war,cia,airplane,drug smuggling,refugee camp,pilot,laos,drugs,1960s","Mel Gibson, Jane Jenkins"
354,196,tt0099088,Retour vers le futur 3,1990,"Adventure,Comedy,Sci-Fi",40000000.0,244527583.0,118,19.993,7.4,480241,['US'],They've saved the best trip for last... But this time they may have gone too far.,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",https://image.tmdb.org/t/p/original/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,https://image.tmdb.org/t/p/original/vKp3NvqBkcjHkCHSGi6EbcP7g4J.jpg,https://youtu.be/DTdBq1fQOBU,"california,saloon,sports car,inventor,horseback riding,indian territory,locomotive,time travel,native american,mad scientist,sequel,outlaw,shootout,gunfight,train,wild west,cavalry,1950s,hoverboard,playful,relaxed,sarcastic","Matt Clark, Mike Fenton"
355,158556,tt0099132,Bienvenue à bord!,1990,"Comedy,Drama,Thriller",0.0,0.0,85,1.52,5.1,123,['FR'],,"A philosophizing uninvited hitchhiker terrorizes a writer, who's selling dictionaries while he's struggling with writer's block.",https://image.tmdb.org/t/p/original/sBQlMPBLCu6ndZJEO286Smg798B.jpg,https://image.tmdb.org/t/p/original/oyfiRKgRp0YODf6ol66kjo889Vl.jpg,,,"Pierre Richard, Martin Lamotte"
356,109425,tt0099151,Blood Games,1990,"Action,Horror,Thriller",0.0,0.0,90,4.319,5.4,1474,['US'],America's favorite pastime just turned nasty!,"A team of softball players get lost in the woods after their bus breaks down. They get attacked, beaten, raped and murdered by some psychotic men. The women fight back with baseball bats and bows and arrows.",https://image.tmdb.org/t/p/original/3WVCpkHtshJByC4766zIBjLkGAG.jpg,https://image.tmdb.org/t/p/original/4JoCJjBdVmnKVkiWxFKnwYPtMKp.jpg,,,"Ross Hagen, Gregory Scott Cummins"
357,12717,tt0099266,Le Château de ma mère,1990,"Adventure,Biography,Comedy",0.0,0.0,98,7.499,7.6,5639,['FR'],Return to childhood in Provence.,"To his chagrin, young Marcel Pagnol and his family move back to their home in Marseilles, France, far from their pastoral holiday cottage in the hills. Determined, Marcel makes the long voyage back to the cottage on foot and lands himself in trouble. One day Marcel's father discovers a shortcut to the cottage, but it requires trespassing. Despite their trepidations, Marcel and his family begin using the secret trail to reach their cottage.",https://image.tmdb.org/t/p/original/hw8Ec4jFuxSNCMUZiUpBKOMl65G.jpg,https://image.tmdb.org/t/p/original/tex3IIFajid5tQrPKfWyWqLt23Q.jpg,https://youtu.be/B7RSYfXIjj8,"provence,biography,marcel pagnol","Didier Pain, Alain Poiré"
358,88067,tt0099312,Envoyé spécial,1991,"Action,Adventure,Drama",7500000.0,0.0,91,4.962,4.4,1603,"['IL', 'GB']",If the lies don't kill you – the truth will.,"Mike Anderson, a tough American reporter on a dangerous foreign assignment, finds his own life in jeopardy when he uncovers a deadly labyrinth of political intrigue that threatens the lives of thousands. Dispatched to investigate a mysterious and fatal attack on an overseas US naval base, Anderson, a leading investigative journalist and ex-US marine, finds himself back on familiar ground. Instinct makes him question the official CIA explanation that cites an unknown terrorist group called Black October. Alone, and armed only with his combat training and determination to uncover the truth, he sets out to expose a complex and dangerous political web.",https://image.tmdb.org/t/p/original/rn9qE7iQSKs8gUwESqhHSfDkstk.jpg,https://image.tmdb.org/t/p/original/mnSlufp2sBHe0t5pv7xpyMd8aAw.jpg,,,"Louis Gossett Jr., Dolph Lundgren"
359,8592,tt0099422,Dick Tracy,1990,"Action,Comedy,Crime",47000000.0,103738726.0,105,9.113,6.2,65689,['US'],Their turf. Their game. Their rules. They didn't count on HIS law...,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,https://image.tmdb.org/t/p/original/xY6D5Ti44xuwzCkmf6Ygbj86BkP.jpg,https://image.tmdb.org/t/p/original/gCBZOJw1uoJQqOt28NLkdlCp6ck.jpg,https://youtu.be/_BPLBJX9PRg,"martial arts,corruption,fight,gangster,crime fighter,investigation,villain,based on comic,organized crime,one man army,criminal,police detective,one against many,urban setting,policeman,action hero,good versus evil,martial arts,corruption,fight,gangster,crime fighter,investigation,villain,based on comic,organized crime,one man army,criminal,police detective,one against many,urban setting,policeman,action hero,good versus evil","Madonna, Warren Beatty"
360,1573,tt0099423,58 Minutes pour vivre,1990,"Action,Thriller",70000000.0,240031094.0,124,26.016,7.1,382787,['US'],Die Harder,"Off-duty cop John McClane is gripped with a feeling of déjà vu when, on a snowy Christmas Eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane’s smart-mouthed heroics.",https://image.tmdb.org/t/p/original/lDFO7D4MdbhjOwaPwe18QG69Rt0.jpg,https://image.tmdb.org/t/p/original/fgkgab4Rel0nOI3B3scHeNB4Mn6.jpg,https://youtu.be/IoZCfS5290M,"journalist,helicopter,airport,based on novel or book,ambush,hand grenade,fistfight,cop,sequel,snow,shootout,officer involved shooting,los angeles, california,terrorism,explosion,church,sabotage,commando,walkie talkie,air traffic control,christmas,snowmobile,action hero","Lawrence Gordon, Joel Silver"
361,60778,tt0099460,2 Flics à Downtown,1990,"Action,Comedy,Crime",0.0,2346150.0,96,2.786,5.7,2162,['US'],"When you pound this beat, it pounds you back.","Officer Alex Kearney patrols an upscale neighborhood in Philadelphia, where he pulls over a well-connected white collar executive who promises to get even with the policeman. Soon, Kearney learns that he is off the cushy suburban beat and must now work in the deadliest precinct in Philly, where he is partnered with tough veteran cop Dennis Curran. Tensions are high between them, but Kearney soon proves he can play just as rough as the crooks.",https://image.tmdb.org/t/p/original/mNZxZ9VcpNBTipjaKyZqEvvsKjB.jpg,https://image.tmdb.org/t/p/original/n23dBKQHqy7dlWVhW4Oc96xaGNa.jpg,,,"Richard Benjamin, Joe Pantoliano"
362,10837,tt0099472,"La Bande à Picsou, le film : Le Trésor de la lampe perdue",1990,"Adventure,Animation,Comedy",0.0,18115724.0,74,16.823,6.8,28663,['FR'],,"With his nephews and niece, everyone's favorite rich uncle, Scrooge McDuck, treks from his mansion home in Duckburg in search of the long-lost loot of the thief Collie Baba. But finding the goods isn't quite what it's ""quacked"" up to be! Their thrilling adventure leads to comical chaos, magical mayhem, and a lesson about what is far more valuable than money, gold and jewels.",https://image.tmdb.org/t/p/original/tXya1Z9SC51kNOHsFxRqL1GIBua.jpg,https://image.tmdb.org/t/p/original/4CV8PM60ixRhbFfmAqEW8wyR1A2.jpg,https://youtu.be/lcpCapjKT9I,"egypt,duck,pyramid,wonderlamp,treasure hunt,cartoon duck,based on tv series","Richard Libertini, June Foray"
363,11491,tt0099564,Fire Ice Dynamite,1990,"Action,Comedy,Sport",0.0,0.0,106,2.593,3.9,1099,['DE'],The greatest race on earth for the richest prize in history.,Action-comedy about a wealthy man who fakes suicide for the amusement of watching his family and creditors compete for his wealth. Many cameo appearances!,https://image.tmdb.org/t/p/original/gRSqjjpBXt6mY9h5Gyr7704fBL2.jpg,https://image.tmdb.org/t/p/original/uNcDm1tWnjkLLkqEoPgugsYWHbG.jpg,https://youtu.be/LqPs5AaOA9g,"winter,gain,inheritance,millionaire,snow skiing,foot race","Roger Moore, Shari Belafonte"
364,18886,tt0099587,Le vol de l'Intruder,1991,"Action,Drama,Thriller",35000000.0,14587732.0,115,7.779,5.8,7711,['US'],The only thing they can count on is each other.,"U.S. Navy pilot Lt. Jake Grafton and his bombardier buddy, Lt. Cmdr. Virgil Cole, are two soldiers embedded in the Vietnam War growing frustrated by the military's constraints on their missions. Despite the best efforts of their commanding officer, Cmdr. Frank Camparelli, to re-engage them, this disillusioned pair decide to take the war effort into their own hands with an explosive battle plan that could well get them court-martialed.",https://image.tmdb.org/t/p/original/tzjCePBItSRfZxLnOd3KBGHQIJl.jpg,https://image.tmdb.org/t/p/original/g2r0hHf6rDevBR3lEaAz7RrEHNV.jpg,https://youtu.be/jg0s5ljjShQ,"vietnam war,bomber,u.s. navy,aviation,combat,bombing","John Milius, J. Kenneth Campbell"
365,266068,tt0099621,La fuite au paradis,1990,"Action,Adventure,Sci-Fi",0.0,0.0,112,1.96,5.4,76,"['IT', 'DE', 'FR']",,"In a futuristic society, an old man tells the legend of a strange medal to two children. In flashback, we learn that after a nuclear catastrophe, two teenagers were living in an artificial paradise, maintained by electronic means, and once decide to leave that shelter and escape using that same medal - a mini video-disc - in search of outer-space freedom.",https://image.tmdb.org/t/p/original/zh05qTDoLWAhzsBU9edGT4mcNG6.jpg,https://image.tmdb.org/t/p/original/s5SYziHohmZDHcJ61PrTXZjOArk.jpg,,,"Paolo Bonacelli, Jacques Perrin"
366,28450,tt0099701,L'abîme,1990,"Action,Adventure,Horror",0.0,0.0,83,5.068,4.7,2757,"['ES', 'US']",'You Can't Hold your Breath & Scream at the Same Time',"An experimental submarine with a very experienced crew, the ""Siren II"" is sent to find out what happened to the ""Siren I"" after it mysteriously disappeared in a submarine rift. Things go awry when they begin to find things that shouldn't be there...",https://image.tmdb.org/t/p/original/nyigQNqSK7acJD0lcF7eY9uIvmn.jpg,https://image.tmdb.org/t/p/original/kyUt1OyNF2NFyVMLfLpd7EmLRYH.jpg,,,"Juan Piquer Simón, Juan Piquer Simón"
367,1669,tt0099810,À la poursuite d'Octobre Rouge,1990,"Action,Adventure,Thriller",30000000.0,200512643.0,135,22.391,7.5,214498,['US'],Invisible. Silent. Stolen.,"A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. A lone CIA analyst has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find him, too. The hunt is on!",https://image.tmdb.org/t/p/original/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,https://image.tmdb.org/t/p/original/5jCpCFrku6wmCZOYZWhHOC2j8IU.jpg,https://youtu.be/NSiAsQMBSRA,"based on novel or book,submarine,cold war,intelligence,u.s. navy,defection,jack ryan,ex military,1980s,political thriller,nuclear submarine,soviet/russian navy,intelligence service,cia analyst,russian submarine,intelligence analyst,based on novel or book,submarine,cold war,intelligence,u.s. navy,defection,jack ryan,ex military,1980s,political thriller,nuclear submarine,soviet/russian navy,intelligence service,cia analyst,russian submarine,intelligence analyst","Joss Ackland, Sean Connery"
368,24558,tt0100053,Loose Cannons,1990,"Action,Comedy,Crime",1500000.0,5585154.0,94,6.934,4.9,5191,['US'],Detective Mack Stern is facing the greatest challenge of his career... His new partner.,"Mac, the two-fisted, savvy cop finds that he's being saddled with a new partner, a known burnout, to work with him on a new and difficult case. The new partner is Ellis, an amazing detective, one who puts Sherlock Holmes to shame with his lightning-fast deductions. But he keeps assuming the personalities of entire casts of Television shows. This can be a problem when people begin shooting at them.",https://image.tmdb.org/t/p/original/ezzfFY9S8r4PkhXLqw9x7gAaStd.jpg,https://image.tmdb.org/t/p/original/kf4scj1wk1jCA4MyNYIYRNduJgo.jpg,,,"Dan Aykroyd, Dom DeLuise"
369,10847,tt0100054,L'Île oubliée,1990,"Adventure,Drama,Thriller",0.0,13985225.0,90,15.626,6.4,33569,['US'],No parents. No teachers. No rules... No mercy.,"When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.",https://image.tmdb.org/t/p/original/xhxWsFgBYyDfRWfOhM1OrV88QDJ.jpg,https://image.tmdb.org/t/p/original/IhhA18ltVMkBw2OMTh55OcpdOc.jpg,https://youtu.be/1nqycSp77MY,"rescue,exotic island,based on novel or book,pig,cadet,gang war,leader,stranded,pacific island,plane crash","Jane Jenkins, Balthazar Getty"
370,10169,tt0100135,Men at Work,1990,"Action,Comedy,Crime",9000000.0,16247964.0,98,10.285,5.9,26709,['US'],Two garbagemen who know when something smells funny!,"Two garbage men find the body of a city councilman in a trash can on their route. With help from a supervisor, the duo must solve the case and find the man's killer while hiding the body from the cops.",https://image.tmdb.org/t/p/original/6bd0rOeZtTmVJObOAXHXBMurvyt.jpg,https://image.tmdb.org/t/p/original/8BsSeOoEU59kej83g04heOz9gua.jpg,https://youtu.be/uNuMbGYPVXA,"vietnam veteran,garbageman ,pellet gun,phrenology","Charlie Sheen, Emilio Estevez"
371,31942,tt0100148,Midnight Ride,1990,"Action,Horror,Thriller",0.0,0.0,93,2.724,5.1,1143,['US'],"Somewhere round the next bend, lies the road to terror","A house wife just left her cop husband, when she picks up Justin McKay she'll wish she never did as she's plunged into a nightmare and the grip of a psychotic killer.",https://image.tmdb.org/t/p/original/8lQGCFbWsWktN4w5k1JT1nukkTS.jpg,https://image.tmdb.org/t/p/original/ljv4cXJrx91A9aP4bEKlWlqexje.jpg,,,"Robert Mitchum, Cynthia Szigeti"
372,66445,tt0100177,Monsieur,1990,"Adventure,Comedy,Drama",0.0,0.0,90,1.438,6.6,52,"['FR', 'BE']",,"The adventures of Monsieur, a polite young man who is brilliant at ping-pong, who lives with his fiancée's parents and who, pursued by a neighbor, tries to escape the world and people until the day he falls in love...",,,,,"Alexandra Stewart, Tom Novembre"
373,31597,tt0100224,Le seul témoin,1990,"Action,Crime,Thriller",17500000.0,10900000.0,97,10.098,6.6,10353,['US'],It will take you to the edge of suspense.,"An L.A. District Attorney attempts to take an unwilling murder witness back to the United States to testify against a top-level mob boss. Frantically attempting to escape two deadly hitmen sent to silence her, they board a Vancouver-bound train only to discover that the killers are onboard with them. For the next 20 hours, as the train hurls through the beautiful but isolated Canadian wilderness, a deadly game of cat and mouse ensues in which their ability to tell friend from foe is a matter of life and death.",https://image.tmdb.org/t/p/original/2qUkMhyBzLbGxng4dMDXGTHntC.jpg,https://image.tmdb.org/t/p/original/my1eY3q8mhWNZSdGmi1W7AdkhSo.jpg,,,"M. Emmet Walsh, Gene Hackman"
374,427910,tt0100232,Navy Seals: Les Meilleurs,1990,"Action,Adventure,Thriller",0.0,25069101.0,113,8.352,5.5,17949,['US'],"Born to risk, trained to win, they're Navy Seals.","During a rescue mission, a team of Navy Seals discover that a terrorist group have access to deadly US built Stinger missiles, and must set out to locate and destroy them before they can be used.",https://image.tmdb.org/t/p/original/8SGNGtWDOTbbT9XsMTgfoVHGb2s.jpg,https://image.tmdb.org/t/p/original/9LwZ3PoioAAmRuq7gpAgX6Pvwas.jpg,https://youtu.be/iNjuk2vVFyY,"navy,u.s. navy,u.s. navy seal,us military,navy,u.s. navy,u.s. navy seal,us military","Charlie Sheen, Michael Biehn"
375,40223,tt0100303,L'Opération Corned Beef,1991,"Action,Comedy,Romance",0.0,0.0,105,8.707,6.1,3034,['FR'],,The unsanctioned efforts of a covert unit to gather evidence about illegal arms shipments with the unwitting help of an embassy employee.,https://image.tmdb.org/t/p/original/hWwH4j4ZnyLTTvXEpO1vNJJnjY7.jpg,https://image.tmdb.org/t/p/original/bBPHMLoXjAt93dbupHPmZ0WroNj.jpg,,,"Jacques François, Marc de Jonge"
376,240488,tt0100428,Présumé dangereux,1990,"Action,Thriller",0.0,0.0,100,0.93,3.9,116,['FR'],,"Having developed a revolutionary device that puts water in the mouth of all secret services in the world, professor Forrester is about to go on a conference in San Francisco under the protection of Tom Lepski, an insurer.",https://image.tmdb.org/t/p/original/azxLEWTjDQlqlnebaIH2se4LUia.jpg,https://image.tmdb.org/t/p/original/hmnfbgeecfuHw4exZIl63DAJJjg.jpg,,,"Georges Lautner, Robert Mitchum"
377,22240,tt0100496,Ripoux contre ripoux,1990,"Action,Comedy,Crime",0.0,0.0,107,6.693,6.2,2220,['FR'],,"The partners are back and are in a tight spot! Francois is going through a moral crisis, and Rene is experiencing the same. But, honesty is not always the best policy. After being suspended for their actions, they return to face their far more crooked replacements.",https://image.tmdb.org/t/p/original/exiz9yOOHEjdjo36x3Ic4YMSgc8.jpg,https://image.tmdb.org/t/p/original/7evEvxEnHiQr54hmMvQRKAzpJ0D.jpg,,"prostitute,paris, france,bank,normandy, france,cop,trap,sequel,police corruption,false accusations,1980s,planted evidence","Claude Zidi, Philippe Noiret"
378,288605,tt0100533,Écoute interdite,1990,"Action,Thriller",0.0,0.0,88,0.6,4.9,57,['ZA'],Time is running out,A U.S. agent saves a journalist and her son from an East German-Libyan chemical warfare plot in Africa.,https://image.tmdb.org/t/p/original/yCYurC8RFNdMS90xHdt43kBsa8e.jpg,,,,"Mike Fenton, David Dukes"
379,222329,tt0100558,Médecin de l'Impossible,1990,"Action,Adventure,Biography",0.0,0.0,92,0.62,7.1,81,[],,"The story of Dr. Albert Schweitzer, his adventurous life and trials in the jungles of Africa.",https://image.tmdb.org/t/p/original/68Ht4yaDpTf5ruLYDqdcKKCJcRw.jpg,,,,"Malcolm McDowell, Susan Strasberg"
380,119340,tt0100595,Guerres de l'ombre,1990,"Action,Crime,Thriller",0.0,0.0,107,1.708,6.2,385,['HK'],,A Hong Kong Special Branch cop and a CIA agent reluctantly team up to bring down a major international terrorist.,https://image.tmdb.org/t/p/original/P086RttWDg1m6kXktP33x2sIxe.jpg,https://image.tmdb.org/t/p/original/aetXYwn5ZED5mkj3dbFPb98l5UT.jpg,,,"Vernon Wells, Rosamund Kwan"
381,74343,tt0100661,Sonny Boy,1989,"Action,Drama,Thriller",0.0,0.0,96,2.837,5.7,967,['US'],There are some secrets you can't keep chained up forever...,A small-town car thief and his transvestite wife come across an abandoned infant; they amputate his tongue and train him for a life in crime.,https://image.tmdb.org/t/p/original/t7Atm0McxdNLCanKsmnc69OhMpP.jpg,,,,"Paul L. Smith, Savina Gersak"
382,34086,tt0100666,Les marrrtiens !,1990,"Adventure,Comedy,Sci-Fi",3000000.0,15369573.0,100,4.14,5.3,3937,['US'],,"A crew of Martians overhears a radio broadcast of Orson Welles' ""War of the Worlds"" coming from Earth, and, thinking the Martian fleet is attacking Earth, they land their broken-down ship in a backwater mid-American town. As luck would have it, they land on Halloween and get mistaken for trick-or-treaters. Comedy ensues as the Martians try to get taken seriously.",https://image.tmdb.org/t/p/original/vchyoV7mnaUd46meVO81yolXH2D.jpg,https://image.tmdb.org/t/p/original/2z2A7LHAMF8t3ZfZoODfWQw2IgF.jpg,,,"Gregg Berger, Douglas Barr"
